yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
201001001,1001,AL,Autauga,54754,531.34,81.02,999.55,0,1542.61,0,0,318.55,437.74,135.03,713.16,0,831.21,240.1,556.25,274.31,969.08,216.05,1712.71,0,2373.8199999999997,240.1,556.25,592.86
201001003,1003,AL,Baldwin,183111,756.3,95.43,1439.07,NA,3321.75,NA,NA,503.82,624.9,136.45,974.66,177.94,2045.42,365.97,243.12,417.6,1381.1999999999998,231.88,2413.73,177.94,5367.17,365.97,243.12,921.4200000000001
201001005,1005,AL,Barbour,27330,1091.01,NA,NA,NA,NA,NA,NA,NA,550.9,97.86,889.75,0,383.45,709.61,6310.34,697.5,1641.9099999999999,97.86,889.75,0,383.45,709.61,6310.34,697.5
201001007,1007,AL,Bibb,22872,565.12,NA,NA,NA,NA,NA,NA,NA,420.66,150.67,808.66,0,625.52,1939.3,0,398.68,985.78,150.67,808.66,0,625.52,1939.3,0,398.68
201001009,1009,AL,Blount,57373,517.05,80.96,946.81,0,2583.03,0,0,533.23,332.87,80.96,526.6,0,1405.9,254.31,0,309.81,849.92,161.92,1473.4099999999999,0,3988.9300000000003,254.31,0,843.04
201001011,1011,AL,Bullock,10878,1035.92,NA,NA,NA,NA,NA,NA,NA,442.08,874.73,448.96,0,586.28,0,0,130.86,1478,874.73,448.96,0,586.28,0,0,130.86
201001013,1013,AL,Butler,20942,889.76,57.2,1818.47,0,1440.43,0,0,466.63,470.74,100.1,701.87,0,938.49,488.19,0,318.16,1360.5,157.3,2520.34,0,2378.92,488.19,0,784.79
201001015,1015,AL,Calhoun,118477,1003.04,121.28,1924.57,0,2447.68,0,0,648.24,639.24,188.11,1235.19,238.73,1274.8,592.65,0,521.91,1642.28,309.39,3159.76,238.73,3722.4799999999996,592.65,0,1170.15
201001017,1017,AL,Chambers,34122,891.25,105.39,1717.45,0,1551.43,0,0,469.37,638.64,87.83,1071.1,0,838.9,293.1,0,431.2,1529.8899999999999,193.22,2788.55,0,2390.33,293.1,0,900.5699999999999
201001019,1019,AL,Cherokee,25974,589.85,132.93,1034.2,0,1440.58,0,0,556.05,506.43,181.27,822.66,0,1800.72,5464.48,0,383.48,1096.28,314.20000000000005,1856.8600000000001,0,3241.3,5464.48,0,939.53
