yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
199801001,1001,AL,Autauga,42106,610.3,70.08,1177.77,NA,2169.29,NA,NA,297.29,338.07,73.09,693.19,0,1235.01,0,0,199.63,948.3699999999999,143.17000000000002,1870.96,0,3404.3,0,0,496.92
199801003,1003,AL,Baldwin,134444,572.27,75.04,1086.5,NA,2464.13,NA,NA,356.38,395.1,47.46,772.26,0,1954.88,139.18,0,202.22,967.37,122.5,1858.76,0,4419.01,139.18,0,558.6
199801005,1005,AL,Barbour,28841,729.81,79.96,1290,NA,1262.42,NA,NA,291.05,383.42,124.63,649.93,0,680.89,733.87,3211.76,96.75,1113.23,204.58999999999997,1939.9299999999998,0,1943.31,733.87,3211.76,387.8
199801007,1007,AL,Bibb,19851,318.21,NA,NA,NA,840.04,0,0,175.44,292.98,30.8,493,0,659.08,0,0,168.91,611.19,30.8,493,0,1499.12,0,0,344.35
199801009,1009,AL,Blount,48824,343.72,37.55,643.54,NA,1902.17,NA,NA,337,237.91,77.36,409.6,0,3062.5,567.18,0,196.87,581.63,114.91,1053.1399999999999,0,4964.67,567.18,0,533.87
199801011,1011,AL,Bullock,11655,1029.96,NA,NA,NA,1319.65,0,0,261.78,200.64,0,393.22,0,256.6,0,0,104.71,1230.6,0,393.22,0,1576.25,0,0,366.48999999999995
199801013,1013,AL,Butler,21718,708.11,85.23,1395.86,NA,1421.19,0,0,226.61,288.24,93.04,560.38,0,598.74,0,0,107.77,996.35,178.27,1956.2399999999998,0,2019.93,0,0,334.38
199801015,1015,AL,Calhoun,117179,610.54,62.78,1168.08,NA,1905.68,NA,NA,330.85,426.24,74.4,746.78,121.35,1128.91,69.74,0,249.08,1036.78,137.18,1914.86,121.35,3034.59,69.74,0,579.9300000000001
199801017,1017,AL,Chambers,36808,1215.9,108.72,2385.58,NA,2532.21,NA,NA,394.37,539.21,111.15,907.14,0,931.88,877.19,0,212.46,1755.1100000000001,219.87,3292.72,0,3464.09,877.19,0,606.83
199801019,1019,AL,Cherokee,23351,397.68,116.78,681.34,NA,1459.03,0,0,335.41,277.07,73.18,567.87,0,692.48,18292.68,0,189.85,674.75,189.96,1249.21,0,2151.51,18292.68,0,525.26
199801021,1021,AL,Chilton,38069,513.97,88,943.24,NA,3066.51,0,0,233.62,257.67,29.84,566.99,0,1567.1,0,0,147.37,771.6400000000001,117.84,1510.23,0,4633.610000000001,0,0,380.99
199801023,1023,AL,Choctaw,16151,645.47,73.8,1270.16,NA,1180.93,0,0,238.99,325.92,33.58,742.74,0,557.04,2862.07,0,216.29,971.3900000000001,107.38,2012.9,0,1737.97,2862.07,0,455.28
199801025,1025,AL,Clarke,27756,750.21,109.13,1446.87,NA,1502.15,NA,NA,189.6,334.36,30.78,500.12,0,534.2,0,0,48.2,1084.5700000000002,139.91,1946.9899999999998,0,2036.3500000000001,0,0,237.8
199801027,1027,AL,Clay,14118,735.05,110.82,1365.57,NA,2400.55,NA,NA,403.93,467.76,88.65,1007.39,0,1577.5,5263.16,0,296.22,1202.81,199.47,2372.96,0,3978.05,5263.16,0,700.1500000000001
199801029,1029,AL,Cleburne,13921,455.53,NA,NA,NA,2958.58,0,0,364.59,267.57,0,375.46,0,346.15,1188.24,0,176.6,723.0999999999999,0,375.46,0,3304.73,1188.24,0,541.1899999999999
199801031,1031,AL,Coffee,43509,538.88,48.81,1032.52,NA,2259.89,0,0,171.19,297.43,76.7,674.3,0,1461.13,161.81,532.08,139.65,836.31,125.51,1706.82,0,3721.02,161.81,532.08,310.84000000000003
199801033,1033,AL,Colbert,54928,584.75,81.65,1116.87,NA,1777.39,0,0,359.98,184.18,24.77,366.55,0,509.06,1306.86,0,133.02,768.9300000000001,106.42,1483.4199999999998,0,2286.4500000000003,1306.86,0,493
199801035,1035,AL,Conecuh,14242,1292.57,150.34,2546.57,NA,2394.25,0,0,491.35,350.34,19.54,756.66,0,488.96,0,0,234.87,1642.9099999999999,169.88,3303.23,0,2883.21,0,0,726.22
199801037,1037,AL,Coosa,12007,805.63,NA,NA,NA,1354.32,0,0,514.24,573.27,60.06,628.15,0,597.73,0,0,207.67,1378.9,60.06,628.15,0,1952.05,0,0,721.91
199801039,1039,AL,Covington,37776,881.56,99.44,1692.29,NA,3516.03,0,0,520.45,422.52,51.21,801.48,0,1425.72,0,0,284.4,1304.08,150.65,2493.77,0,4941.75,0,0,804.85
199801041,1041,AL,Crenshaw,13599,564.57,0,1180.52,NA,1560.28,0,0,236.67,188.19,0,401.87,0,480.85,0,0,123.54,752.76,0,1582.3899999999999,0,2041.13,0,0,360.21
199801043,1043,AL,Cullman,76197,441.14,68.52,809.99,NA,3607.21,0,0,410.37,201.52,16.49,389.08,0,1663.33,208.23,0,196.09,642.66,85.00999999999999,1199.07,0,5270.54,208.23,0,606.46
199801045,1045,AL,Dale,48991,481.17,43.77,912.45,NA,1726.67,0,0,200.75,129.36,36.64,207.58,0,428.9,89.25,0,47.12,610.53,80.41,1120.03,0,2155.57,89.25,0,247.87
199801047,1047,AL,Dallas,46764,1245,120.01,2573.67,NA,1794.52,0,0,366.4,619.66,53.37,1269.23,0,850.68,0,0,253.27,1864.6599999999999,173.38,3842.9,0,2645.2,0,0,619.67
199801049,1049,AL,DeKalb,62325,418.73,63.26,778.82,NA,2894.36,0,0,394.76,201.21,38.05,419.43,0,1523.88,297.64,0,200.52,619.94,101.31,1198.25,0,4418.24,297.64,0,595.28
199801051,1051,AL,Elmore,62551,552.03,68.42,1003.28,NA,1716.03,0,0,237.2,336.17,64.86,499.36,0,741.39,203.43,0,161.73,888.2,133.28,1502.6399999999999,0,2457.42,203.43,0,398.92999999999995
199801053,1053,AL,Escambia,38145,720.14,66.48,1314.2,NA,1532.47,0,0,387.08,424.05,53.6,803.17,0,960.39,0,114.61,225.66,1144.19,120.08000000000001,2117.37,0,2492.86,0,114.61,612.74
199801055,1055,AL,Etowah,104367,967.3,165.26,1807.8,NA,3418.27,0,0,565.01,485.88,109.91,987.42,0,704.37,97.42,0,213.89,1453.1799999999998,275.16999999999996,2795.22,0,4122.64,97.42,0,778.9
199801057,1057,AL,Fayette,18465,572.39,100.6,1048.01,NA,2393.04,NA,NA,326.42,350.76,16.77,723.97,0,1220.45,1281.69,0,256.05,923.15,117.36999999999999,1771.98,0,3613.49,1281.69,0,582.47
199801059,1059,AL,Franklin,30921,648.06,59.32,1246.73,NA,2137.77,0,0,611.45,375.52,79.1,693.75,0,1543.94,238.38,0,338.48,1023.5799999999999,138.42,1940.48,0,3681.71,238.38,0,949.9300000000001
199801061,1061,AL,Geneva,25365,448.84,72.99,832.92,NA,1750.29,NA,NA,295.92,215.2,45.38,404.03,0,612.6,529.68,0,177.34,664.04,118.37,1236.9499999999998,0,2362.89,529.68,0,473.26
199801063,1063,AL,Greene,10067,391.9,NA,NA,NA,451.56,NA,NA,NA,427.34,0,1020.41,NA,530.17,0,NA,214.46,819.24,0,1020.41,0,981.73,0,0,214.46
199801065,1065,AL,Hale,16862,378.02,NA,NA,NA,598.11,NA,NA,NA,285.94,0,478.32,0,337.76,2243.24,0,47.1,663.96,0,478.32,0,935.87,2243.24,0,47.1
199801067,1067,AL,Henry,16093,1060.31,227.62,1936.9,NA,2290.98,0,0,470.38,214.01,0,399.36,0,535.55,0,0,29.4,1274.32,227.62,2336.26,0,2826.5299999999997,0,0,499.78
199801069,1069,AL,Houston,87469,1337.29,232.82,2534.28,NA,4190.46,0,0,457.16,546.97,168.24,1006.25,0,1476.97,1194.68,0,274.51,1884.26,401.06,3540.53,0,5667.43,1194.68,0,731.6700000000001
199801071,1071,AL,Jackson,52976,357.48,27.81,695.28,NA,2435.19,0,0,290.5,218.63,41.44,458.14,0,2511.39,0,0,170.54,576.11,69.25,1153.42,0,4946.58,0,0,461.03999999999996
199801073,1073,AL,Jefferson,664457,949.7,117.82,1862.75,NA,1970.17,NA,NA,334.29,480.49,97.3,910.54,55.43,971.19,155.09,0,194.27,1430.19,215.12,2773.29,55.43,2941.36,155.09,0,528.5600000000001
199801075,1075,AL,Lamar,15855,330.71,NA,NA,NA,978,0,0,245.43,340.43,122.57,667.71,0,1121.43,0,0,290.83,671.14,122.57,667.71,0,2099.4300000000003,0,0,536.26
199801077,1077,AL,Lauderdale,87113,474.37,57.57,913.6,NA,2183.25,0,0,295.5,284.67,68.64,590.06,347.28,1619.54,539.96,0,175.79,759.04,126.21000000000001,1503.6599999999999,347.28,3802.79,539.96,0,471.28999999999996
199801079,1079,AL,Lawrence,34121,413.64,61.17,771.14,NA,1144.54,0,0,326.8,309.48,40.55,580.57,0,670.37,862.5,0,271.41,723.12,101.72,1351.71,0,1814.9099999999999,862.5,0,598.21
199801081,1081,AL,Lee,109936,766.52,122.64,1411.45,NA,2748.77,NA,NA,251.41,258.43,54.26,497.24,0,839.21,272.08,0,124.33,1024.95,176.9,1908.69,0,3587.98,272.08,0,375.74
199801083,1083,AL,Limestone,63729,300.82,23.91,556.64,NA,1182.46,0,0,162.44,336.81,115.63,582.39,0,845.79,867.36,0,262.47,637.63,139.54,1139.03,0,2028.25,867.36,0,424.91
199801085,1085,AL,Lowndes,13239,709.82,NA,NA,NA,942.3,NA,NA,NA,360.92,40.84,747.93,0,458.75,0,0,123.04,1070.74,40.84,747.93,0,1401.05,0,0,123.04
199801087,1087,AL,Macon,24041,618.68,47.57,1294.32,NA,686.08,0,0,268.7,257.78,35.68,590.88,0,327.79,0,0,89.57,876.4599999999999,83.25,1885.1999999999998,0,1013.8700000000001,0,0,358.27
199801089,1089,AL,Madison,272798,602.55,100.55,1120.52,NA,1699.54,NA,NA,294.34,386.47,84.67,722.98,27.31,1056.92,144.19,0,217.78,989.02,185.22,1843.5,27.31,2756.46,144.19,0,512.12
199801091,1091,AL,Marengo,22753,488.5,NA,NA,NA,823.75,0,0,156.74,346.9,13.36,692.98,0,624.91,43518.52,0,42.75,835.4,13.36,692.98,0,1448.6599999999999,43518.52,0,199.49
199801093,1093,AL,Marion,31539,385.91,NA,NA,NA,1001.25,0,0,365.02,361.79,54.5,663.7,0,1543.18,1246.15,3851.85,316.86,747.7,54.5,663.7,0,2544.4300000000003,1246.15,3851.85,681.88
199801095,1095,AL,Marshall,81465,513.71,121.83,918.06,NA,5447.47,0,0,461.54,289.05,33.12,508.55,0,2075.23,147.33,0,251.32,802.76,154.95,1426.61,0,7522.700000000001,147.33,0,712.86
199801097,1097,AL,Mobile,398479,850.09,91.96,1670.02,NA,1906.45,0,0,373.14,430.25,92.16,838.16,74.15,1059.52,453.96,190.42,168.54,1280.3400000000001,184.12,2508.18,74.15,2965.9700000000003,453.96,190.42,541.68
199801099,1099,AL,Monroe,24500,919.39,62.75,1832.29,NA,1856.5,NA,NA,316.18,351.76,57.1,523.87,0,627.2,0,0,63.56,1271.15,119.85,2356.16,0,2483.7,0,0,379.74
199801101,1101,AL,Montgomery,224224,1071.36,119.85,2096.52,NA,1909.47,NA,NA,336.8,432.53,75.12,839.3,527.84,622.57,1138.72,1034.74,255.37,1503.8899999999999,194.97,2935.8199999999997,527.84,2532.04,1138.72,1034.74,592.1700000000001
199801103,1103,AL,Morgan,110071,828.08,125.11,1533.22,NA,4013.72,NA,NA,460.87,298.04,60.3,565.63,0,1126.25,171.43,0,215.61,1126.1200000000001,185.41,2098.85,0,5139.969999999999,171.43,0,676.48
199801105,1105,AL,Perry,12183,712.94,100.03,1426.49,NA,998.98,0,0,160.06,316.12,0,732.46,0,496.02,0,0,33.21,1029.06,100.03,2158.95,0,1495,0,0,193.27
199801107,1107,AL,Pickens,21026,653.59,58.33,1317.5,NA,1296.78,0,0,198.83,520.95,68.69,1155.82,0,746.39,5340.91,0,283.8,1174.54,127.02,2473.3199999999997,0,2043.17,5340.91,0,482.63
199801109,1109,AL,Pike,29570,746.27,NA,NA,NA,1805.42,0,0,177.11,290.79,33.46,611.49,0,667.29,0,0,108.6,1037.06,33.46,611.49,0,2472.71,0,0,285.71000000000004
199801111,1111,AL,Randolph,21694,1082.98,159.56,2023.04,NA,3219.58,0,0,459.07,519.54,116.04,886,0,1416.61,2469.14,0,210.41,1602.52,275.6,2909.04,0,4636.19,2469.14,0,669.48
199801113,1113,AL,Russell,50287,1117.32,165.01,2140.87,NA,1551.94,NA,NA,849.59,732.67,159.11,1368.13,0,1083.28,1291.99,0,508.71,1849.9899999999998,324.12,3509,0,2635.2200000000003,1291.99,0,1358.3
199801115,1115,AL,St.,61731,494.4,74.07,895.63,NA,1845.22,NA,NA,365.16,174.85,45.78,636.37,0,708.07,81.52,0,295.35,669.25,119.85,1532,0,2553.29,81.52,0,660.51
199801117,1117,AL,Shelby,135954,303.28,62.38,553.94,NA,2066,0,0,168.13,150.93,24.77,259.29,0,901.43,54.86,0,79.65,454.21,87.15,813.23,0,2967.43,54.86,0,247.78
199801119,1119,AL,Sumter,15272,484.31,97.9,933.73,NA,626.21,0,0,146.84,275.53,89.49,1582.78,0,981.51,0,83000,256.98,759.8399999999999,187.39,2516.51,0,1607.72,0,83000,403.82000000000005
199801121,1121,AL,Talladega,79107,983.88,80.44,1886.36,NA,1979.78,NA,NA,533.46,379.01,79.4,667.07,0,744.21,0,0,204.46,1362.8899999999999,159.84,2553.43,0,2723.99,0,0,737.9200000000001
199801123,1123,AL,Tallapoosa,41539,854.18,88,1669.14,NA,2508.16,NA,NA,276.8,404.04,62.7,775.91,0,985.46,0,0,142.6,1258.22,150.7,2445.05,0,3493.62,0,0,419.4
199801125,1125,AL,Tuscaloosa,163411,660.25,79.19,1275,NA,1718.85,NA,0,256.25,371.72,77.47,692.14,0,1198.08,603.42,0,63.43,1031.97,156.66,1967.1399999999999,0,2916.93,603.42,0,319.68
199801127,1127,AL,Walker,70638,449.66,59.39,851.23,NA,2995.31,0,0,291.93,363.23,148.48,669.11,928.57,1647.06,2345.16,0,306.99,812.8900000000001,207.87,1520.3400000000001,928.57,4642.37,2345.16,0,598.9200000000001
199801129,1129,AL,Washington,17908,330.64,NA,NA,NA,675.45,NA,NA,195.21,379.97,32.6,576.85,0,619.05,0,601.49,143.15,710.61,32.6,576.85,0,1294.5,0,601.49,338.36
199801131,1131,AL,Wilcox,13307,596.05,NA,NA,NA,787.4,NA,NA,NA,486.4,6.79,1124.04,0,692.21,0,0,126.89,1082.4499999999998,6.79,1124.04,0,1479.6100000000001,0,0,126.89
199801133,1133,AL,Winston,24344,571.46,49.67,1093.71,NA,NA,NA,NA,567.32,408.91,35.02,669.03,0,2000,0,0,349.85,980.3700000000001,84.69,1762.74,0,2000,0,0,917.1700000000001
199802013,2013,AK,Aleutians,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802016,2016,AK,Aleutians,5339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802020,2020,AK,Anchorage,257232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802050,2050,AK,Bethel,15587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802060,2060,AK,Bristol,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802068,2068,AK,Denali,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802070,2070,AK,Dillingham,4749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802090,2090,AK,Fairbanks,83300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802100,2100,AK,Haines,2375,NA,NA,NA,NA,NA,NA,NA,NA,181.05,11.25,311.55,0,0,6285.71,239.13,171.47,181.05,11.25,311.55,0,0,6285.71,239.13,171.47
199802105,2105,AK,Hoonah-Angoon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802110,2110,AK,Juneau,30593,NA,NA,NA,NA,NA,NA,NA,NA,61.36,17.07,91.92,78.01,0,0,405.02,6.86,61.36,17.07,91.92,78.01,0,0,405.02,6.86
199802122,2122,AK,Kenai,49196,NA,NA,NA,NA,NA,NA,NA,NA,24.92,0,46.92,0,367.15,471.67,48.93,15.75,24.92,0,46.92,0,367.15,471.67,48.93,15.75
199802130,2130,AK,Ketchikan,14372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802150,2150,AK,Kodiak,13850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802158,2158,AK,Kusilvak,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802164,2164,AK,Lake,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802170,2170,AK,Matanuska-Susitna,55663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802180,2180,AK,Nome,9245,NA,NA,NA,NA,NA,NA,NA,NA,68.95,0,98.51,0,0,0,47.63,76.57,68.95,0,98.51,0,0,0,47.63,76.57
199802185,2185,AK,North,7239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802188,2188,AK,Northwest,7087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802195,2195,AK,Petersburg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802198,2198,AK,Prince,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802220,2220,AK,Sitka,8807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802230,2230,AK,Skagway,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802240,2240,AK,Southeast,6281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802261,2261,AK,Valdez-Cordova,10138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802270,2270,AK,Wade,6808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199802275,2275,AK,Wrangell,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
