yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
199501021,1021,AL,Chilton,35537,568.35,60.3,1083.92,NA,3073.68,0,0,284.43,267.56,25.07,597.29,0,1723.79,0,0,136.67,835.9100000000001,85.37,1681.21,0,4797.469999999999,0,0,421.1
199501023,1023,AL,Choctaw,16195,409,NA,NA,NA,659.84,0,0,222.37,295.35,23.71,678.75,0,500.57,1375,0,199.62,704.35,23.71,678.75,0,1160.41,1375,0,421.99
199501025,1025,AL,Clarke,27455,542.98,122.3,997.84,NA,1063.39,0,0,170.56,267.62,25.24,440.85,0,460.3,0,0,43.44,810.6,147.54,1438.69,0,1523.69,0,0,214
199501027,1027,AL,Clay,13590,852.9,92.79,1624.29,NA,2663.79,0,0,505.69,408.93,46.39,612.05,0,1079.91,0,0,182.61,1261.83,139.18,2236.34,0,3743.7,0,0,688.3
199501029,1029,AL,Cleburne,13080,360.97,NA,NA,NA,1846.15,0,0,304.88,240.68,0,369.86,0,513.85,2311.11,0,170.73,601.6500000000001,0,369.86,0,2360,2311.11,0,475.61
199501031,1031,AL,Coffee,43174,612.42,147.18,1081.73,NA,2606.92,0,0,204.27,281.57,14.02,523.19,0,1099.8,0,495.05,93.25,893.99,161.20000000000002,1604.92,0,3706.7200000000003,0,495.05,297.52
199501033,1033,AL,Colbert,53702,510.86,72.67,973.16,NA,1438.59,NA,NA,335.48,161.67,17.78,351.93,0,449.56,1639.34,0,126.82,672.53,90.45,1325.09,0,1888.1499999999999,1639.34,0,462.3
199501035,1035,AL,Conecuh,14322,650.09,NA,NA,NA,1102.84,0,0,333.53,224.34,13.99,700.05,0,327.82,0,0,145.97,874.4300000000001,13.99,700.05,0,1430.6599999999999,0,0,479.5
199501037,1037,AL,Coosa,11952,449.52,NA,NA,NA,854.38,0,0,236.92,453.76,81.79,498.35,0,420.88,0,0,177.69,903.28,81.79,498.35,0,1275.26,0,0,414.61
199501039,1039,AL,Covington,37489,806.59,58.56,1585.5,NA,3317.21,0,0,457.09,327.2,56.3,663.91,0,1051.83,0,0,264.87,1133.79,114.86,2249.41,0,4369.04,0,0,721.96
199501041,1041,AL,Crenshaw,13585,598.73,NA,NA,NA,1669.05,0,0,241.08,191.59,0,358.23,0,365.76,0,0,117.81,790.32,0,358.23,0,2034.81,0,0,358.89
199501043,1043,AL,Cullman,73037,317.83,46.3,589.45,NA,3104.21,0,0,295.44,189.43,18.39,341.29,0,1175.17,154.73,0,174.85,507.26,64.69,930.74,0,4279.38,154.73,0,470.28999999999996
199501045,1045,AL,Dale,50303,355.27,30.59,675.27,NA,1217.86,NA,NA,172.77,123.49,33.22,215.06,0,411.54,40.84,0,51.04,478.76,63.81,890.3299999999999,0,1629.3999999999999,40.84,0,223.81
199501047,1047,AL,Dallas,47706,1067.09,144.82,2156.13,NA,1563.57,0,0,336.32,537.54,42.94,1156.51,0,783.73,0,0,187.13,1604.6299999999999,187.76,3312.6400000000003,0,2347.3,0,0,523.45
199501049,1049,AL,DeKalb,59779,325.62,35.48,622.67,NA,1622.42,0,0,310.77,165.81,36.85,333.96,0,1081.12,296.63,0,140.84,491.43,72.33,956.6299999999999,0,2703.54,296.63,0,451.61
199501051,1051,AL,Elmore,57402,501.34,53.98,912.2,NA,1475.2,0,0,227.01,232.58,59.87,371.82,0,538.16,116.2,0,111.81,733.92,113.85,1284.02,0,2013.3600000000001,116.2,0,338.82
199501053,1053,AL,Escambia,37126,725.15,102.03,1310.95,NA,1583.26,0,0,393.39,406.53,40.98,834.05,0,1001.13,0,84.99,216.61,1131.6799999999998,143.01,2145,0,2584.39,0,84.99,610
199501055,1055,AL,Etowah,102342,929.65,160.3,1741.31,NA,3268.33,NA,NA,553.8,268.23,85.02,810.96,0,437.3,76.39,0,139.66,1197.88,245.32,2552.27,0,3705.63,76.39,0,693.4599999999999
199501057,1057,AL,Fayette,18232,387.6,NA,NA,NA,1630.84,0,0,225.45,350.3,17.04,737.33,0,1432.91,1959.18,0,222.21,737.9000000000001,17.04,737.33,0,3063.75,1959.18,0,447.65999999999997
199501059,1059,AL,Franklin,29949,717.68,50.65,1410.97,NA,2389.49,NA,NA,649.67,306.33,50.65,452.77,0,955.79,943.4,0,203.71,1024.01,101.3,1863.74,0,3345.2799999999997,943.4,0,853.38
199501061,1061,AL,Geneva,24975,465.41,161.39,777.57,NA,1736.11,0,0,315.96,220.13,36.13,395.16,0,868.06,834.65,0,119.7,685.54,197.51999999999998,1172.73,0,2604.17,834.65,0,435.65999999999997
199501063,1063,AL,Greene,10082,517.01,NA,NA,NA,550.38,0,NA,394.63,394.76,0,989.74,NA,536.2,0,NA,131.81,911.77,0,989.74,0,1086.58,0,0,526.44
199501065,1065,AL,Hale,16279,399.43,NA,NA,NA,600.92,0,0,122.94,225.32,0,449.93,0,323.97,1178.57,0,49.18,624.75,0,449.93,0,924.89,1178.57,0,172.12
199501067,1067,AL,Henry,15875,730.66,97.39,1400.04,NA,1680.67,0,0,258.56,250.23,0,638.25,0,690.28,0,0,121.67,980.89,97.39,2038.29,0,2370.95,0,0,380.23
199501069,1069,AL,Houston,85022,1321.71,159.63,2582.25,NA,4271.08,NA,NA,449.1,490.53,119.48,890.84,0,1289.68,1533.18,0,207.88,1812.24,279.11,3473.09,0,5560.76,1533.18,0,656.98
199501071,1071,AL,Jackson,50948,377.08,40.68,722.99,NA,2318.15,0,0,312.38,208.19,33.82,379.9,0,1589.93,0,0,162.31,585.27,74.5,1102.8899999999999,0,3908.08,0,0,474.69
199501073,1073,AL,Jefferson,666106,773.37,90.59,1524.63,NA,1657.1,NA,NA,272.65,308.79,79.88,609,26.18,694.13,154.04,0,124.6,1082.16,170.47,2133.63,26.18,2351.23,154.04,0,397.25
199501075,1075,AL,Lamar,15784,395.34,NA,NA,NA,1185.44,0,0,293.09,316.27,86.88,620.5,0,851.82,0,0,262.43,711.6099999999999,86.88,620.5,0,2037.2600000000002,0,0,555.52
199501077,1077,AL,Lauderdale,85260,505.23,38.11,998.32,NA,2541.27,0,0,293.02,178.49,52.28,377.9,161.76,816.18,321.54,0,130.23,683.72,90.39,1376.22,161.76,3357.45,321.54,0,423.25
199501079,1079,AL,Lawrence,33177,446.41,63.43,833.56,NA,1195.22,0,0,355.34,256.59,32.17,476.32,0,630.81,1074.77,0,194.86,703,95.6,1309.8799999999999,0,1826.03,1074.77,0,550.2
199501081,1081,AL,Lee,99386,844.92,100.19,1582.84,NA,2746.85,NA,NA,355.22,258.09,57.61,466.96,0,828.92,256.49,0,94.12,1103.01,157.8,2049.7999999999997,0,3575.77,256.49,0,449.34000000000003
199501083,1083,AL,Limestone,60076,293.89,NA,NA,NA,975.26,0,0,190.99,297.98,94.72,538.23,0,848.84,631.21,0,209.31,591.87,94.72,538.23,0,1824.1,631.21,0,400.3
199501085,1085,AL,Lowndes,13092,613.27,NA,NA,NA,826.87,NA,NA,NA,375.47,29.61,765.74,0,449.61,0,0,134.14,988.74,29.61,765.74,0,1276.48,0,0,134.14
199501087,1087,AL,Macon,24150,616.6,NA,NA,NA,714.45,NA,NA,NA,196.79,0,539.08,0,264.04,0,0,179.61,813.39,0,539.08,0,978.49,0,0,179.61
199501089,1089,AL,Madison,265495,566.2,75.77,1067.3,NA,1678.07,NA,NA,274.86,373.64,63.86,653.65,24.99,958.17,165.12,0,200.23,939.84,139.63,1720.9499999999998,24.99,2636.24,165.12,0,475.09000000000003
199501091,1091,AL,Marengo,23117,641.93,93.75,1252.05,NA,1149.92,0,0,153.29,296.28,40.18,447.16,0,459.97,48529.41,0,13.94,938.2099999999999,133.93,1699.21,0,1609.89,48529.41,0,167.23
199501093,1093,AL,Marion,30920,267.9,NA,NA,NA,563.38,0,0,258.92,297.66,41.98,509.75,0,1032.39,1760.56,3409.09,238.21,565.56,41.98,509.75,0,1595.77,1760.56,3409.09,497.13
199501095,1095,AL,Marshall,78924,439.03,87.17,805.72,NA,4302.48,0,0,389.46,196.63,33.58,367.31,0,1434.16,626.85,0,173.31,635.66,120.75,1173.03,0,5736.639999999999,626.85,0,562.77
199501097,1097,AL,Mobile,395665,800.31,85.57,1576.55,NA,1864.61,0,0,338.27,326.69,73.59,601.35,199.26,778.41,392.93,122.03,121.3,1127,159.16,2177.9,199.26,2643.02,392.93,122.03,459.57
199501099,1099,AL,Monroe,24802,740.93,75.24,1444.47,NA,1539.5,NA,NA,224.48,337.16,39.87,485.95,0,558.28,0,0,56.97,1078.09,115.10999999999999,1930.42,0,2097.7799999999997,0,0,281.45
199501101,1101,AL,Montgomery,222041,1104.24,137.78,2145.04,NA,2059.17,NA,NA,346.14,359.69,68.42,683.92,211.7,572.07,622.38,460.06,181.18,1463.93,206.2,2828.96,211.7,2631.2400000000002,622.38,460.06,527.3199999999999
199501103,1103,AL,Morgan,107227,487.4,55.56,926.42,NA,2438.02,NA,NA,272.18,259.57,46.34,512.16,0,959.64,308.64,0,186.79,746.97,101.9,1438.58,0,3397.66,308.64,0,458.97
199501105,1105,AL,Perry,12451,548.35,NA,NA,NA,866.99,0,0,0,254.11,0,477.36,0,345.32,0,0,12.12,802.46,0,477.36,0,1212.31,0,0,12.12
199501107,1107,AL,Pickens,20902,281.67,NA,NA,NA,525.09,0,0,118.53,418.59,48.89,990.42,0,560.87,6346.15,0,210.85,700.26,48.89,990.42,0,1085.96,6346.15,0,329.38
199501109,1109,AL,Pike,29113,866.32,49.59,1762.02,NA,2192.32,0,0,178.38,231.73,19.04,485.86,0,535.68,0,0,82.7,1098.05,68.63,2247.88,0,2728,0,0,261.08
199501111,1111,AL,Randolph,21258,953.81,104.09,1820.94,NA,3355.48,NA,NA,244.19,390.54,29.74,728.38,0,1162.79,0,0,146.51,1344.35,133.83,2549.32,0,4518.27,0,0,390.7
199501113,1113,AL,Russell,51328,869.41,149.5,1642.48,NA,1220.26,NA,NA,659.01,532.96,97.75,1000.31,0,798.16,1016.95,0,359.46,1402.37,247.25,2642.79,0,2018.42,1016.95,0,1018.47
199501115,1115,AL,St.,57654,494.8,53.47,913.8,NA,1644.55,0,0,385.5,169.28,37.91,472.13,0,643.1,495.83,0,205.79,664.08,91.38,1385.9299999999998,0,2287.65,495.83,0,591.29
199501117,1117,AL,Shelby,122508,278.28,43.89,522.65,NA,2169.02,0,0,131.68,132.46,19.96,246.47,0,792.58,39.62,0,74.32,410.74,63.85,769.12,0,2961.6,39.62,0,206
199501119,1119,AL,Sumter,15911,573.48,NA,NA,NA,724.21,0,0,238.01,273.12,62.89,1036.61,0,655.19,0,33000,136.01,846.6,62.89,1036.61,0,1379.4,0,33000,374.02
199501121,1121,AL,Talladega,77381,1056.34,141.57,1982.33,NA,2028.67,NA,NA,627.77,269.03,54.7,498.93,0,522.65,0,0,153.79,1325.37,196.26999999999998,2481.2599999999998,0,2551.32,0,0,781.56
199501123,1123,AL,Tallapoosa,40269,850.55,83.43,1670.86,NA,2483.14,NA,NA,286.62,335.59,54.46,672.4,0,857.76,0,0,100.48,1186.1399999999999,137.89000000000001,2343.2599999999998,0,3340.8999999999996,0,0,387.1
199501125,1125,AL,Tuscaloosa,160396,643.48,70.36,1249.12,NA,1793.39,NA,NA,233.33,262.09,54.53,481.43,0,767.13,104.93,0,81.16,905.5699999999999,124.89,1730.55,0,2560.52,104.93,0,314.49
199501127,1127,AL,Walker,69263,410.77,43.55,788.53,NA,2237.97,0,0,298.49,285.62,113.24,555.96,735.63,1327.12,2596.94,0,225.07,696.39,156.79,1344.49,735.63,3565.0899999999997,2596.94,0,523.56
199501129,1129,AL,Washington,17437,234.7,0,478.56,NA,418.99,NA,NA,161.42,331.02,29.05,570.59,0,465.43,0,582.77,188.32,565.72,29.05,1049.15,0,884.4200000000001,0,582.77,349.74
199501131,1131,AL,Wilcox,13557,436.79,0,925.93,NA,610.96,NA,NA,NA,457.63,26.93,1005.29,0,629.29,0,0,122.68,894.4200000000001,26.93,1931.2199999999998,0,1240.25,0,0,122.68
199501133,1133,AL,Winston,23490,342.67,NA,NA,NA,NA,NA,NA,339.87,306.01,29.29,496.7,0,1857.14,0,0,254.9,648.6800000000001,29.29,496.7,0,1857.14,0,0,594.77
199502013,2013,AK,Aleutians,2619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502016,2016,AK,Aleutians,5964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502020,2020,AK,Anchorage,251982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502050,2050,AK,Bethel,15116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502060,2060,AK,Bristol,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502068,2068,AK,Denali,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502070,2070,AK,Dillingham,4540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502090,2090,AK,Fairbanks,81941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502100,2100,AK,Haines,2307,NA,NA,NA,NA,NA,NA,NA,NA,369.46,46.81,546.2,0,0,15600,478.53,276.05,369.46,46.81,546.2,0,0,15600,478.53,276.05
199502105,2105,AK,Hoonah-Angoon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502110,2110,AK,Juneau,29480,NA,NA,NA,NA,NA,NA,NA,NA,54.16,12.4,99.93,35.45,0,0,465.74,10.32,54.16,12.4,99.93,35.45,0,0,465.74,10.32
199502122,2122,AK,Kenai,46719,NA,NA,NA,NA,NA,NA,NA,NA,29.38,0,55.18,0,512.05,427.52,89.7,23.44,29.38,0,55.18,0,512.05,427.52,89.7,23.44
199502130,2130,AK,Ketchikan,14781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502150,2150,AK,Kodiak,14481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502158,2158,AK,Kusilvak,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502164,2164,AK,Lake,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502170,2170,AK,Matanuska-Susitna,49897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502180,2180,AK,Nome,8922,NA,NA,NA,NA,NA,NA,NA,NA,71.67,0,117.59,0,0,0,50.71,106.37,71.67,0,117.59,0,0,0,50.71,106.37
199502185,2185,AK,North,7108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502188,2188,AK,Northwest,6692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502195,2195,AK,Petersburg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502198,2198,AK,Prince,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502220,2220,AK,Sitka,8947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502230,2230,AK,Skagway,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502240,2240,AK,Southeast,6345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502261,2261,AK,Valdez-Cordova,10287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502270,2270,AK,Wade,6496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502275,2275,AK,Wrangell,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502282,2282,AK,Yakutat,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199502290,2290,AK,Yukon-Koyukuk,6607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
199504001,4001,AZ,Apache,68274,NA,NA,NA,NA,NA,NA,NA,NA,137.42,32.25,268.74,0,1666.67,681.66,37.6,402.23,137.42,32.25,268.74,0,1666.67,681.66,37.6,402.23
199504003,4003,AZ,Cochise,112480,NA,NA,NA,NA,NA,NA,NA,NA,224.74,36.98,406.16,55.34,186.17,491.07,440.53,110.95,224.74,36.98,406.16,55.34,186.17,491.07,440.53,110.95
199504005,4005,AZ,Coconino,110954,NA,NA,NA,NA,NA,NA,NA,NA,227.98,34.16,399.16,253.81,667.41,327.4,261.35,171.5,227.98,34.16,399.16,253.81,667.41,327.4,261.35,171.5
199504007,4007,AZ,Gila,47074,NA,NA,NA,NA,NA,NA,NA,NA,521.47,184.4,882.83,0,2439.02,1208.22,328.86,384.49,521.47,184.4,882.83,0,2439.02,1208.22,328.86,384.49
199504009,4009,AZ,Graham,30587,NA,NA,NA,NA,NA,NA,NA,NA,326.78,33.44,668.85,0,1446.47,862.54,106.93,167.61,326.78,33.44,668.85,0,1446.47,862.54,106.93,167.61
199504011,4011,AZ,Greenlee,8920,NA,NA,NA,NA,NA,NA,NA,NA,217.69,0,318.21,0,0,278.12,0,91.3,217.69,0,318.21,0,0,278.12,0,91.3
199504012,4012,AZ,La,16562,NA,NA,NA,NA,NA,NA,NA,NA,993.57,214.92,1817.81,0,5333.33,2359.52,146.02,568.57,993.57,214.92,1817.81,0,5333.33,2359.52,146.02,568.57
199504013,4013,AZ,Maricopa,2598183,NA,NA,NA,NA,NA,NA,NA,NA,327.08,79.37,593.95,79.24,1428.47,471.05,571.53,252.26,327.08,79.37,593.95,79.24,1428.47,471.05,571.53,252.26
199504015,4015,AZ,Mohave,130274,NA,NA,NA,NA,NA,NA,NA,NA,437.92,75.55,744.76,357.57,2593.66,547.15,556.48,384.23,437.92,75.55,744.76,357.57,2593.66,547.15,556.48,384.23
199504017,4017,AZ,Navajo,88432,NA,NA,NA,NA,NA,NA,NA,NA,161.59,53.73,317.91,0,809.62,479,117.38,161.92,161.59,53.73,317.91,0,809.62,479,117.38,161.92
199504019,4019,AZ,Pima,768212,NA,NA,NA,NA,NA,NA,NA,NA,214.64,39.63,407.19,86.55,566.32,247.97,250.78,198.66,214.64,39.63,407.19,86.55,566.32,247.97,250.78,198.66
199504021,4021,AZ,Pinal,145863,NA,NA,NA,NA,NA,NA,NA,NA,334.29,89.02,565.48,0,1428.57,440.91,372.81,205.71,334.29,89.02,565.48,0,1428.57,440.91,372.81,205.71
199504023,4023,AZ,Santa,35007,NA,NA,NA,NA,NA,NA,NA,NA,305.1,11.87,717.37,0,0,418.72,0,28.5,305.1,11.87,717.37,0,0,418.72,0,28.5
199504025,4025,AZ,Yavapai,139901,NA,NA,NA,NA,NA,NA,NA,NA,324.09,78.11,667.4,178.57,2640.26,798.14,651.7,314.08,324.09,78.11,667.4,178.57,2640.26,798.14,651.7,314.08
199504027,4027,AZ,Yuma,131776,NA,NA,NA,NA,NA,NA,NA,NA,410.06,69.67,814.71,251.2,869.57,583.16,2409.64,255.33,410.06,69.67,814.71,251.2,869.57,583.16,2409.64,255.33
199505001,5001,AR,Arkansas,21128,NA,NA,NA,NA,NA,NA,NA,NA,184.69,0,382.71,0,539.76,0,0,88.87,184.69,0,382.71,0,539.76,0,0,88.87
199505003,5003,AR,Ashley,24475,NA,NA,NA,NA,NA,NA,NA,NA,196.71,16.21,351.66,0,406.88,0,0,99.76,196.71,16.21,351.66,0,406.88,0,0,99.76
199505005,5005,AR,Baxter,36313,NA,NA,NA,NA,NA,NA,NA,NA,130.03,12.7,268.67,0,0,0,0,132.1,130.03,12.7,268.67,0,0,0,0,132.1
199505007,5007,AR,Benton,126211,NA,NA,NA,NA,NA,NA,NA,NA,139.5,52.62,280.57,44.12,350.79,322.23,133.6,139.83,139.5,52.62,280.57,44.12,350.79,322.23,133.6,139.83
199505009,5009,AR,Boone,32031,NA,NA,NA,NA,NA,NA,NA,NA,160.47,35.23,275.12,0,0,222.97,0,141.36,160.47,35.23,275.12,0,0,222.97,0,141.36
199505011,5011,AR,Bradley,12248,NA,NA,NA,NA,NA,NA,NA,NA,196.12,33.73,314.13,NA,351.8,543.55,0,81.4,196.12,33.73,314.13,0,351.8,543.55,0,81.4
199505013,5013,AR,Calhoun,5836,NA,NA,NA,NA,NA,NA,NA,NA,293.05,205.05,580.99,NA,993.13,0,NA,133.45,293.05,205.05,580.99,0,993.13,0,0,133.45
199505015,5015,AR,Carroll,23282,NA,NA,NA,NA,NA,NA,NA,NA,171.21,4.79,292.95,0,0,938.86,0,139.29,171.21,4.79,292.95,0,0,938.86,0,139.29
199505017,5017,AR,Chicot,15176,NA,NA,NA,NA,NA,NA,NA,NA,145.08,26.99,282.62,0,232.63,0,0,49.35,145.08,26.99,282.62,0,232.63,0,0,49.35
199505019,5019,AR,Clark,23223,NA,NA,NA,NA,NA,NA,NA,NA,181.78,44.88,404.78,383.72,528.57,896.1,0,113.27,181.78,44.88,404.78,383.72,528.57,896.1,0,113.27
199505021,5021,AR,Clay,17866,NA,NA,NA,NA,NA,NA,NA,NA,292,4.56,578.36,0,0,0,0,294.08,292,4.56,578.36,0,0,0,0,294.08
199505023,5023,AR,Cleburne,22075,NA,NA,NA,NA,NA,NA,NA,NA,175.61,0,373.84,0,0,1019.42,0,180.15,175.61,0,373.84,0,0,1019.42,0,180.15
199505025,5025,AR,Cleveland,8167,NA,NA,NA,NA,NA,NA,NA,NA,101.37,0,242.9,0,413.31,0,0,95.06,101.37,0,242.9,0,413.31,0,0,95.06
199505027,5027,AR,Columbia,25974,NA,NA,NA,NA,NA,NA,NA,NA,163.08,8.74,363.76,0,370.76,0,0,71,163.08,8.74,363.76,0,370.76,0,0,71
199505029,5029,AR,Conway,19966,NA,NA,NA,NA,NA,NA,NA,NA,114.52,16.11,265.91,0,305.81,0,0,115.14,114.52,16.11,265.91,0,305.81,0,0,115.14
199505031,5031,AR,Craighead,75856,NA,NA,NA,NA,NA,NA,NA,NA,224.24,66.47,404.42,82.29,1199.26,259.26,0,158.57,224.24,66.47,404.42,82.29,1199.26,259.26,0,158.57
199505033,5033,AR,Crawford,48584,NA,NA,NA,NA,NA,NA,NA,NA,194.37,44.34,347.92,92.96,849.42,248.6,0,184.11,194.37,44.34,347.92,92.96,849.42,248.6,0,184.11
199505035,5035,AR,Crittenden,49833,NA,NA,NA,NA,NA,NA,NA,NA,420.79,155.22,1085.29,0,1007.44,1948.45,0,180.42,420.79,155.22,1085.29,0,1007.44,1948.45,0,180.42
199505037,5037,AR,Cross,19299,NA,NA,NA,NA,NA,NA,NA,NA,438.13,116,771.6,0,975.85,0,0,325.22,438.13,116,771.6,0,975.85,0,0,325.22
199505039,5039,AR,Dallas,9660,NA,NA,NA,NA,NA,NA,NA,NA,353.03,0,790.11,0,554.13,0,0,287.52,353.03,0,790.11,0,554.13,0,0,287.52
199505041,5041,AR,Desha,15890,NA,NA,NA,NA,NA,NA,NA,NA,66.12,0,200.18,0,214.98,0,0,37.44,66.12,0,200.18,0,214.98,0,0,37.44
199505043,5043,AR,Drew,18334,NA,NA,NA,NA,NA,NA,NA,NA,163.11,52.7,246.35,0,286.62,0,0,81.53,163.11,52.7,246.35,0,286.62,0,0,81.53
