yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
198201049,1049,AL,DeKalb,53800,NA,NA,NA,NA,NA,NA,NA,NA,129.9,8.24,262.84,NA,NA,NA,NA,NA,129.9,8.24,262.84,0,0,0,0,0
198201051,1051,AL,Elmore,44341,NA,NA,NA,NA,NA,NA,NA,NA,98.57,1.41,193.03,NA,NA,NA,NA,NA,98.57,1.41,193.03,0,0,0,0,0
198201053,1053,AL,Escambia,37465,NA,NA,NA,NA,NA,NA,NA,NA,177.53,22.19,328.58,NA,NA,NA,NA,NA,177.53,22.19,328.58,0,0,0,0,0
198201055,1055,AL,Etowah,102524,NA,NA,NA,NA,NA,NA,NA,NA,138.32,9.38,280.32,NA,NA,NA,NA,NA,138.32,9.38,280.32,0,0,0,0,0
198201057,1057,AL,Fayette,19181,NA,NA,NA,NA,NA,NA,NA,NA,199.61,0,407.74,NA,NA,NA,NA,NA,199.61,0,407.74,0,0,0,0,0
198201059,1059,AL,Franklin,28256,NA,NA,NA,NA,NA,NA,NA,NA,207.6,0,425.73,NA,NA,NA,NA,NA,207.6,0,425.73,0,0,0,0,0
198201061,1061,AL,Geneva,23771,NA,NA,NA,NA,NA,NA,NA,NA,156.36,16.02,302.02,NA,NA,NA,NA,NA,156.36,16.02,302.02,0,0,0,0,0
198201063,1063,AL,Greene,11005,NA,NA,NA,NA,NA,NA,NA,NA,189.11,0,414.58,NA,NA,NA,NA,NA,189.11,0,414.58,0,0,0,0,0
198201065,1065,AL,Hale,15417,NA,NA,NA,NA,NA,NA,NA,NA,411.7,0,881.08,NA,NA,NA,NA,NA,411.7,0,881.08,0,0,0,0,0
198201067,1067,AL,Henry,15222,NA,NA,NA,NA,NA,NA,NA,NA,151.33,16.55,298.85,NA,NA,NA,NA,NA,151.33,16.55,298.85,0,0,0,0,0
198201069,1069,AL,Houston,77078,NA,NA,NA,NA,NA,NA,NA,NA,292.56,36.28,571.74,NA,NA,NA,NA,NA,292.56,36.28,571.74,0,0,0,0,0
198201071,1071,AL,Jackson,51290,NA,NA,NA,NA,NA,NA,NA,NA,99.73,2.35,203.98,NA,NA,NA,NA,NA,99.73,2.35,203.98,0,0,0,0,0
198201073,1073,AL,Jefferson,662419,NA,NA,NA,NA,NA,NA,NA,NA,187.07,28.25,364.34,NA,NA,NA,NA,NA,187.07,28.25,364.34,0,0,0,0,0
198201075,1075,AL,Lamar,16485,NA,NA,NA,NA,NA,NA,NA,NA,253.64,11.59,512.62,NA,NA,NA,NA,NA,253.64,11.59,512.62,0,0,0,0,0
198201077,1077,AL,Lauderdale,81070,NA,NA,NA,NA,NA,NA,NA,NA,75.25,4.31,153.32,NA,NA,NA,NA,NA,75.25,4.31,153.32,0,0,0,0,0
198201079,1079,AL,Lawrence,30592,NA,NA,NA,NA,NA,NA,NA,NA,160.39,28.63,316.26,NA,NA,NA,NA,NA,160.39,28.63,316.26,0,0,0,0,0
198201081,1081,AL,Lee,78998,NA,NA,NA,NA,NA,NA,NA,NA,134.75,19.18,250,NA,NA,NA,NA,NA,134.75,19.18,250,0,0,0,0,0
198201083,1083,AL,Limestone,46432,NA,NA,NA,NA,NA,NA,NA,NA,171.78,9.13,337.45,NA,NA,NA,NA,NA,171.78,9.13,337.45,0,0,0,0,0
198201085,1085,AL,Lowndes,12810,NA,NA,NA,NA,NA,NA,NA,NA,252.27,20.16,540.54,NA,NA,NA,NA,NA,252.27,20.16,540.54,0,0,0,0,0
198201087,1087,AL,Macon,26402,NA,NA,NA,NA,NA,NA,NA,NA,132.3,64.07,207.88,NA,NA,NA,NA,NA,132.3,64.07,207.88,0,0,0,0,0
198201089,1089,AL,Madison,202746,NA,NA,NA,NA,NA,NA,NA,NA,202.14,27.62,380.92,NA,NA,NA,NA,NA,202.14,27.62,380.92,0,0,0,0,0
198201091,1091,AL,Marengo,24667,NA,NA,NA,NA,NA,NA,NA,NA,283.73,13.35,593.06,NA,NA,NA,NA,NA,283.73,13.35,593.06,0,0,0,0,0
198201093,1093,AL,Marion,30587,NA,NA,NA,NA,NA,NA,NA,NA,127.03,0,256.62,NA,NA,NA,NA,NA,127.03,0,256.62,0,0,0,0,0
198201095,1095,AL,Marshall,66869,NA,NA,NA,NA,NA,NA,NA,NA,149.81,18.47,305.83,NA,NA,NA,NA,NA,149.81,18.47,305.83,0,0,0,0,0
198201097,1097,AL,Mobile,374778,NA,NA,NA,NA,NA,NA,NA,NA,213.15,22.42,419.8,NA,NA,NA,NA,NA,213.15,22.42,419.8,0,0,0,0,0
198201099,1099,AL,Monroe,22629,NA,NA,NA,NA,NA,NA,NA,NA,223.54,14.35,446.28,NA,NA,NA,NA,NA,223.54,14.35,446.28,0,0,0,0,0
198201101,1101,AL,Montgomery,200099,NA,NA,NA,NA,NA,NA,NA,NA,170.01,24.89,331.21,NA,NA,NA,NA,NA,170.01,24.89,331.21,0,0,0,0,0
198201103,1103,AL,Morgan,90506,NA,NA,NA,NA,NA,NA,NA,NA,158.37,26.26,300.02,NA,NA,NA,NA,NA,158.37,26.26,300.02,0,0,0,0,0
198201105,1105,AL,Perry,14743,NA,NA,NA,NA,NA,NA,NA,NA,206.89,0,445.57,NA,NA,NA,NA,NA,206.89,0,445.57,0,0,0,0,0
198201107,1107,AL,Pickens,21698,NA,NA,NA,NA,NA,NA,NA,NA,389.2,26.6,801.92,NA,NA,NA,NA,NA,389.2,26.6,801.92,0,0,0,0,0
198201109,1109,AL,Pike,27959,NA,NA,NA,NA,NA,NA,NA,NA,200.48,2.12,420.63,NA,NA,NA,NA,NA,200.48,2.12,420.63,0,0,0,0,0
198201111,1111,AL,Randolph,20243,NA,NA,NA,NA,NA,NA,NA,NA,64.75,26.74,134.23,NA,NA,NA,NA,NA,64.75,26.74,134.23,0,0,0,0,0
198201113,1113,AL,Russell,46664,NA,NA,NA,NA,NA,NA,NA,NA,346.23,37.83,693.99,NA,NA,NA,NA,NA,346.23,37.83,693.99,0,0,0,0,0
198201115,1115,AL,St.,42121,NA,NA,NA,NA,NA,NA,NA,NA,147.47,17.38,279.76,NA,NA,NA,NA,NA,147.47,17.38,279.76,0,0,0,0,0
198201117,1117,AL,Shelby,70957,NA,NA,NA,NA,NA,NA,NA,NA,129.79,6.58,257.49,NA,NA,NA,NA,NA,129.79,6.58,257.49,0,0,0,0,0
198201119,1119,AL,Sumter,17002,NA,NA,NA,NA,NA,NA,NA,NA,261.36,0,557.46,NA,NA,NA,NA,NA,261.36,0,557.46,0,0,0,0,0
198201121,1121,AL,Talladega,74737,NA,NA,NA,NA,NA,NA,NA,NA,243,50.72,453.54,NA,NA,NA,NA,NA,243,50.72,453.54,0,0,0,0,0
198201123,1123,AL,Tallapoosa,38427,NA,NA,NA,NA,NA,NA,NA,NA,194.47,17.71,417.1,NA,NA,NA,NA,NA,194.47,17.71,417.1,0,0,0,0,0
198201125,1125,AL,Tuscaloosa,137541,NA,NA,NA,NA,NA,NA,NA,NA,79.87,14.5,148.34,NA,NA,NA,NA,NA,79.87,14.5,148.34,0,0,0,0,0
198201127,1127,AL,Walker,67979,NA,NA,NA,NA,NA,NA,NA,NA,148.87,16.31,282.16,NA,NA,NA,NA,NA,148.87,16.31,282.16,0,0,0,0,0
198201129,1129,AL,Washington,17569,NA,NA,NA,NA,NA,NA,NA,NA,181.4,18.17,365.97,NA,NA,NA,NA,NA,181.4,18.17,365.97,0,0,0,0,0
198201131,1131,AL,Wilcox,15053,NA,NA,NA,NA,NA,NA,NA,NA,184.92,0,394.37,NA,NA,NA,NA,NA,184.92,0,394.37,0,0,0,0,0
198201133,1133,AL,Winston,21967,NA,NA,NA,NA,NA,NA,NA,NA,175.64,0,357.86,NA,NA,NA,NA,NA,175.64,0,357.86,0,0,0,0,0
198202013,2013,AK,Aleutians,1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202016,2016,AK,Aleutians,7091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202020,2020,AK,Anchorage,195208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202050,2050,AK,Bethel,11995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202060,2060,AK,Bristol,1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202068,2068,AK,Denali,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202070,2070,AK,Dillingham,3402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202090,2090,AK,Fairbanks,59908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202100,2100,AK,Haines,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202105,2105,AK,Hoonah-Angoon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202110,2110,AK,Juneau,23151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202122,2122,AK,Kenai,29587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202130,2130,AK,Ketchikan,12680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202150,2150,AK,Kodiak,10759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202158,2158,AK,Kusilvak,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202164,2164,AK,Lake,1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202170,2170,AK,Matanuska-Susitna,21647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202180,2180,AK,Nome,7002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202185,2185,AK,North,4281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202188,2188,AK,Northwest,5021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202195,2195,AK,Petersburg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202198,2198,AK,Prince,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202220,2220,AK,Sitka,8168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202230,2230,AK,Skagway,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202240,2240,AK,Southeast,6342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202261,2261,AK,Valdez-Cordova,9248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202270,2270,AK,Wade,4798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202275,2275,AK,Wrangell,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202282,2282,AK,Yakutat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198202290,2290,AK,Yukon-Koyukuk,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198204001,4001,AZ,Apache,52151,NA,NA,NA,NA,NA,NA,NA,NA,65.62,11.52,123.67,NA,NA,NA,NA,NA,65.62,11.52,123.67,0,0,0,0,0
198204003,4003,AZ,Cochise,88375,NA,NA,NA,NA,NA,NA,NA,NA,144.64,19.12,272.22,NA,NA,NA,NA,NA,144.64,19.12,272.22,0,0,0,0,0
198204005,4005,AZ,Coconino,79159,NA,NA,NA,NA,NA,NA,NA,NA,196.08,30.25,362.28,NA,NA,NA,NA,NA,196.08,30.25,362.28,0,0,0,0,0
198204007,4007,AZ,Gila,38923,NA,NA,NA,NA,NA,NA,NA,NA,297.3,44.54,576.96,NA,NA,NA,NA,NA,297.3,44.54,576.96,0,0,0,0,0
198204009,4009,AZ,Graham,23833,NA,NA,NA,NA,NA,NA,NA,NA,73.31,0,138.63,NA,NA,NA,NA,NA,73.31,0,138.63,0,0,0,0,0
198204011,4011,AZ,Greenlee,11748,NA,NA,NA,NA,NA,NA,NA,NA,115.08,44.22,184.73,NA,NA,NA,NA,NA,115.08,44.22,184.73,0,0,0,0,0
198204012,4012,AZ,La,12692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198204013,4013,AZ,Maricopa,1611851,NA,NA,NA,NA,NA,NA,NA,NA,151.55,27.49,277.19,NA,NA,NA,NA,NA,151.55,27.49,277.19,0,0,0,0,0
198204015,4015,AZ,Mohave,62539,NA,NA,NA,NA,NA,NA,NA,NA,232.18,26.02,444.7,NA,NA,NA,NA,NA,232.18,26.02,444.7,0,0,0,0,0
198204017,4017,AZ,Navajo,66915,NA,NA,NA,NA,NA,NA,NA,NA,260.66,37.7,490.1,NA,NA,NA,NA,NA,260.66,37.7,490.1,0,0,0,0,0
198204019,4019,AZ,Pima,568000,NA,NA,NA,NA,NA,NA,NA,NA,117.83,12.18,226.51,NA,NA,NA,NA,NA,117.83,12.18,226.51,0,0,0,0,0
198204021,4021,AZ,Pinal,96808,NA,NA,NA,NA,NA,NA,NA,NA,137.26,9.61,259.7,NA,NA,NA,NA,NA,137.26,9.61,259.7,0,0,0,0,0
198204023,4023,AZ,Santa,21690,NA,NA,NA,NA,NA,NA,NA,NA,251.09,40.96,547.11,NA,NA,NA,NA,NA,251.09,40.96,547.11,0,0,0,0,0
198204025,4025,AZ,Yavapai,74007,NA,NA,NA,NA,NA,NA,NA,NA,182.42,12.2,361.87,NA,NA,NA,NA,NA,182.42,12.2,361.87,0,0,0,0,0
198204027,4027,AZ,Yuma,81186,NA,NA,NA,NA,NA,NA,NA,NA,167.16,20.2,304.7,NA,NA,NA,NA,NA,167.16,20.2,304.7,0,0,0,0,0
198205001,5001,AR,Arkansas,24118,NA,NA,NA,NA,NA,NA,NA,NA,92.06,0,189.9,NA,NA,NA,NA,NA,92.06,0,189.9,0,0,0,0,0
198205003,5003,AR,Ashley,26276,NA,NA,NA,NA,NA,NA,NA,NA,74.68,0,153.51,NA,NA,NA,NA,NA,74.68,0,153.51,0,0,0,0,0
198205005,5005,AR,Baxter,28025,NA,NA,NA,NA,NA,NA,NA,NA,69.73,9.71,137.95,NA,NA,NA,NA,NA,69.73,9.71,137.95,0,0,0,0,0
198205007,5007,AR,Benton,80224,NA,NA,NA,NA,NA,NA,NA,NA,64.39,6.26,126.71,NA,NA,NA,NA,NA,64.39,6.26,126.71,0,0,0,0,0
198205009,5009,AR,Boone,26458,NA,NA,NA,NA,NA,NA,NA,NA,70.91,9.44,136.97,NA,NA,NA,NA,NA,70.91,9.44,136.97,0,0,0,0,0
198205011,5011,AR,Bradley,13389,NA,NA,NA,NA,NA,NA,NA,NA,98.44,0,204.83,NA,NA,NA,NA,NA,98.44,0,204.83,0,0,0,0,0
198205013,5013,AR,Calhoun,6112,NA,NA,NA,NA,NA,NA,NA,NA,48.05,0,97.35,NA,NA,NA,NA,NA,48.05,0,97.35,0,0,0,0,0
198205015,5015,AR,Carroll,16411,NA,NA,NA,NA,NA,NA,NA,NA,65.51,15.39,118.95,NA,NA,NA,NA,NA,65.51,15.39,118.95,0,0,0,0,0
198205017,5017,AR,Chicot,18033,NA,NA,NA,NA,NA,NA,NA,NA,108.29,25.57,230.67,NA,NA,NA,NA,NA,108.29,25.57,230.67,0,0,0,0,0
198205019,5019,AR,Clark,22999,NA,NA,NA,NA,NA,NA,NA,NA,56.95,5.12,117.99,NA,NA,NA,NA,NA,56.95,5.12,117.99,0,0,0,0,0
198205021,5021,AR,Clay,20078,NA,NA,NA,NA,NA,NA,NA,NA,54.36,12.74,98.93,NA,NA,NA,NA,NA,54.36,12.74,98.93,0,0,0,0,0
198205023,5023,AR,Cleburne,17316,NA,NA,NA,NA,NA,NA,NA,NA,62.78,0,129.38,NA,NA,NA,NA,NA,62.78,0,129.38,0,0,0,0,0
198205025,5025,AR,Cleveland,7883,NA,NA,NA,NA,NA,NA,NA,NA,49.88,0,100.33,NA,NA,NA,NA,NA,49.88,0,100.33,0,0,0,0,0
198205027,5027,AR,Columbia,26976,NA,NA,NA,NA,NA,NA,NA,NA,67.26,13.89,124.86,NA,NA,NA,NA,NA,67.26,13.89,124.86,0,0,0,0,0
198205029,5029,AR,Conway,19251,NA,NA,NA,NA,NA,NA,NA,NA,83.06,6.62,163.28,NA,NA,NA,NA,NA,83.06,6.62,163.28,0,0,0,0,0
198205031,5031,AR,Craighead,63043,NA,NA,NA,NA,NA,NA,NA,NA,61.46,3.67,122.84,NA,NA,NA,NA,NA,61.46,3.67,122.84,0,0,0,0,0
198205033,5033,AR,Crawford,37153,NA,NA,NA,NA,NA,NA,NA,NA,54.68,0,110.78,NA,NA,NA,NA,NA,54.68,0,110.78,0,0,0,0,0
198205035,5035,AR,Crittenden,49351,NA,NA,NA,NA,NA,NA,NA,NA,277.75,56.83,550.87,NA,NA,NA,NA,NA,277.75,56.83,550.87,0,0,0,0,0
198205037,5037,AR,Cross,20501,NA,NA,NA,NA,NA,NA,NA,NA,272.26,50.69,504.31,NA,NA,NA,NA,NA,272.26,50.69,504.31,0,0,0,0,0
198205039,5039,AR,Dallas,10514,NA,NA,NA,NA,NA,NA,NA,NA,99.73,18.62,200.33,NA,NA,NA,NA,NA,99.73,18.62,200.33,0,0,0,0,0
198205041,5041,AR,Desha,19360,NA,NA,NA,NA,NA,NA,NA,NA,111.18,0,240.56,NA,NA,NA,NA,NA,111.18,0,240.56,0,0,0,0,0
198205043,5043,AR,Drew,17898,NA,NA,NA,NA,NA,NA,NA,NA,58.56,0,131.27,NA,NA,NA,NA,NA,58.56,0,131.27,0,0,0,0,0
198205045,5045,AR,Faulkner,47343,NA,NA,NA,NA,NA,NA,NA,NA,16.25,2.42,33.59,NA,NA,NA,NA,NA,16.25,2.42,33.59,0,0,0,0,0
198205047,5047,AR,Franklin,14803,NA,NA,NA,NA,NA,NA,NA,NA,61.47,22.44,128.95,NA,NA,NA,NA,NA,61.47,22.44,128.95,0,0,0,0,0
198205049,5049,AR,Fulton,9865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
198205051,5051,AR,Garland,70536,NA,NA,NA,NA,NA,NA,NA,NA,140.49,20.12,300.64,NA,NA,NA,NA,NA,140.49,20.12,300.64,0,0,0,0,0
198205053,5053,AR,Grant,12843,NA,NA,NA,NA,NA,NA,NA,NA,46.36,19.44,73.51,NA,NA,NA,NA,NA,46.36,19.44,73.51,0,0,0,0,0
198205055,5055,AR,Greene,30853,NA,NA,NA,NA,NA,NA,NA,NA,63.61,0,154.88,NA,NA,NA,NA,NA,63.61,0,154.88,0,0,0,0,0
198205057,5057,AR,Hempstead,23241,NA,NA,NA,NA,NA,NA,NA,NA,88.24,0,183.24,NA,NA,NA,NA,NA,88.24,0,183.24,0,0,0,0,0
198205059,5059,AR,Hot,26419,NA,NA,NA,NA,NA,NA,NA,NA,35,0,71.25,NA,NA,NA,NA,NA,35,0,71.25,0,0,0,0,0
198205061,5061,AR,Howard,13454,NA,NA,NA,NA,NA,NA,NA,NA,85.58,24.41,150.69,NA,NA,NA,NA,NA,85.58,24.41,150.69,0,0,0,0,0
198205063,5063,AR,Independence,31368,NA,NA,NA,NA,NA,NA,NA,NA,47.46,21.73,80.56,NA,NA,NA,NA,NA,47.46,21.73,80.56,0,0,0,0,0
198205065,5065,AR,Izard,10744,NA,NA,NA,NA,NA,NA,NA,NA,55.56,0,114.13,NA,NA,NA,NA,NA,55.56,0,114.13,0,0,0,0,0
198205067,5067,AR,Jackson,21212,NA,NA,NA,NA,NA,NA,NA,NA,113.1,35.35,235.03,NA,NA,NA,NA,NA,113.1,35.35,235.03,0,0,0,0,0
198205069,5069,AR,Jefferson,89529,NA,NA,NA,NA,NA,NA,NA,NA,77.49,8.28,193.1,NA,NA,NA,NA,NA,77.49,8.28,193.1,0,0,0,0,0
198205071,5071,AR,Johnson,17881,NA,NA,NA,NA,NA,NA,NA,NA,25.66,0,52.18,NA,NA,NA,NA,NA,25.66,0,52.18,0,0,0,0,0
198205073,5073,AR,Lafayette,10131,NA,NA,NA,NA,NA,NA,NA,NA,34.33,0,70.57,NA,NA,NA,NA,NA,34.33,0,70.57,0,0,0,0,0
198205075,5075,AR,Lawrence,18463,NA,NA,NA,NA,NA,NA,NA,NA,87.13,6.83,88.97,NA,NA,NA,NA,NA,87.13,6.83,88.97,0,0,0,0,0
198205077,5077,AR,Lee,15365,NA,NA,NA,NA,NA,NA,NA,NA,223.08,38.49,490.14,NA,NA,NA,NA,NA,223.08,38.49,490.14,0,0,0,0,0
