yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
198101001,1001,AL,Autauga,31985,NA,NA,NA,NA,NA,NA,NA,NA,152.76,0,313.27,NA,NA,NA,NA,NA,152.76,0,313.27,0,0,0,0,NA
198101003,1003,AL,Baldwin,80292,NA,NA,NA,NA,NA,NA,NA,NA,216.17,12.66,429.48,NA,NA,NA,NA,NA,216.17,12.66,429.48,0,0,0,0,NA
198101005,1005,AL,Barbour,24744,NA,NA,NA,NA,NA,NA,NA,NA,264.8,12.53,559.18,NA,NA,NA,NA,NA,264.8,12.53,559.18,0,0,0,0,NA
198101007,1007,AL,Bibb,15835,NA,NA,NA,NA,NA,NA,NA,NA,156.85,0,318.59,NA,NA,NA,NA,NA,156.85,0,318.59,0,0,0,0,NA
198101009,1009,AL,Blount,36642,NA,NA,NA,NA,NA,NA,NA,NA,110.73,21.02,219.26,NA,NA,NA,NA,NA,110.73,21.02,219.26,0,0,0,0,NA
198101011,1011,AL,Bullock,10680,NA,NA,NA,NA,NA,NA,NA,NA,233.84,9.15,489.41,NA,NA,NA,NA,NA,233.84,9.15,489.41,0,0,0,0,NA
198101013,1013,AL,Butler,22183,NA,NA,NA,NA,NA,NA,NA,NA,193.56,22.86,396.68,NA,NA,NA,NA,NA,193.56,22.86,396.68,0,0,0,0,NA
198101015,1015,AL,Calhoun,120818,NA,NA,NA,NA,NA,NA,NA,NA,139.61,19.99,260.77,NA,NA,NA,NA,NA,139.61,19.99,260.77,0,0,0,0,NA
198101017,1017,AL,Chambers,39386,NA,NA,NA,NA,NA,NA,NA,NA,262.48,53.06,545.79,NA,NA,NA,NA,NA,262.48,53.06,545.79,0,0,0,0,NA
198101019,1019,AL,Cherokee,19309,NA,NA,NA,NA,NA,NA,NA,NA,163.78,0,330.9,NA,NA,NA,NA,NA,163.78,0,330.9,0,0,0,0,NA
198101021,1021,AL,Chilton,30703,NA,NA,NA,NA,NA,NA,NA,NA,281.4,18.98,566.51,NA,NA,NA,NA,NA,281.4,18.98,566.51,0,0,0,0,NA
198101023,1023,AL,Choctaw,16672,NA,NA,NA,NA,NA,NA,NA,NA,319.58,0,679.98,NA,NA,NA,NA,NA,319.58,0,679.98,0,0,0,0,NA
198101025,1025,AL,Clarke,28127,NA,NA,NA,NA,NA,NA,NA,NA,201.86,0,424.52,NA,NA,NA,NA,NA,201.86,0,424.52,0,0,0,0,NA
198101027,1027,AL,Clay,13864,NA,NA,NA,NA,NA,NA,NA,NA,246.71,9.9,508.81,NA,NA,NA,NA,NA,246.71,9.9,508.81,0,0,0,0,NA
198101029,1029,AL,Cleburne,12797,NA,NA,NA,NA,NA,NA,NA,NA,188.86,0,382.8,NA,NA,NA,NA,NA,188.86,0,382.8,0,0,0,0,NA
198101031,1031,AL,Coffee,39694,NA,NA,NA,NA,NA,NA,NA,NA,157.97,3.04,330.38,NA,NA,NA,NA,NA,157.97,3.04,330.38,0,0,0,0,NA
198101033,1033,AL,Colbert,54723,NA,NA,NA,NA,NA,NA,NA,NA,98.83,0,204.19,NA,NA,NA,NA,NA,98.83,0,204.19,0,0,0,0,NA
198101035,1035,AL,Conecuh,15629,NA,NA,NA,NA,NA,NA,NA,NA,178.01,12.57,355.78,NA,NA,NA,NA,NA,178.01,12.57,355.78,0,0,0,0,NA
198101037,1037,AL,Coosa,11448,NA,NA,NA,NA,NA,NA,NA,NA,236.29,16.68,478.36,NA,NA,NA,NA,NA,236.29,16.68,478.36,0,0,0,0,NA
198101039,1039,AL,Covington,36937,NA,NA,NA,NA,NA,NA,NA,NA,211.69,3.37,434.23,NA,NA,NA,NA,NA,211.69,3.37,434.23,0,0,0,0,NA
198101041,1041,AL,Crenshaw,14143,NA,NA,NA,NA,NA,NA,NA,NA,191.67,0,398.13,NA,NA,NA,NA,NA,191.67,0,398.13,0,0,0,0,NA
198101043,1043,AL,Cullman,62040,NA,NA,NA,NA,NA,NA,NA,NA,189.1,21.73,361.8,NA,NA,NA,NA,NA,189.1,21.73,361.8,0,0,0,0,NA
198101045,1045,AL,Dale,48623,NA,NA,NA,NA,NA,NA,NA,NA,159.35,22.64,297.24,NA,NA,NA,NA,NA,159.35,22.64,297.24,0,0,0,0,NA
198101047,1047,AL,Dallas,53762,NA,NA,NA,NA,NA,NA,NA,NA,317.33,25.47,732.05,NA,NA,NA,NA,NA,317.33,25.47,732.05,0,0,0,0,NA
198101049,1049,AL,DeKalb,54267,NA,NA,NA,NA,NA,NA,NA,NA,129.88,9,260.56,NA,NA,NA,NA,NA,129.88,9,260.56,0,0,0,0,NA
198101051,1051,AL,Elmore,43731,NA,NA,NA,NA,NA,NA,NA,NA,98.39,2.86,191.86,NA,NA,NA,NA,NA,98.39,2.86,191.86,0,0,0,0,NA
198101053,1053,AL,Escambia,37563,NA,NA,NA,NA,NA,NA,NA,NA,191.02,18.79,358.33,NA,NA,NA,NA,NA,191.02,18.79,358.33,0,0,0,0,NA
198101055,1055,AL,Etowah,103139,NA,NA,NA,NA,NA,NA,NA,NA,143.68,11.37,289.4,NA,NA,NA,NA,NA,143.68,11.37,289.4,0,0,0,0,NA
198101057,1057,AL,Fayette,18975,NA,NA,NA,NA,NA,NA,NA,NA,192.03,0,391.82,NA,NA,NA,NA,NA,192.03,0,391.82,0,0,0,0,NA
198101059,1059,AL,Franklin,28190,NA,NA,NA,NA,NA,NA,NA,NA,205.12,0,420.52,NA,NA,NA,NA,NA,205.12,0,420.52,0,0,0,0,NA
198101061,1061,AL,Geneva,23902,NA,NA,NA,NA,NA,NA,NA,NA,162.77,18.64,312.41,NA,NA,NA,NA,NA,162.77,18.64,312.41,0,0,0,0,NA
198101063,1063,AL,Greene,11081,NA,NA,NA,NA,NA,NA,NA,NA,262.94,0,575.49,NA,NA,NA,NA,NA,262.94,0,575.49,0,0,0,0,NA
198101065,1065,AL,Hale,15571,NA,NA,NA,NA,NA,NA,NA,NA,370.21,0,792.17,NA,NA,NA,NA,NA,370.21,0,792.17,0,0,0,0,NA
198101067,1067,AL,Henry,15435,NA,NA,NA,NA,NA,NA,NA,NA,171.1,12.27,345.14,NA,NA,NA,NA,NA,171.1,12.27,345.14,0,0,0,0,NA
198101069,1069,AL,Houston,76238,NA,NA,NA,NA,NA,NA,NA,NA,267.31,34.42,522.22,NA,NA,NA,NA,NA,267.31,34.42,522.22,0,0,0,0,NA
198101071,1071,AL,Jackson,51381,NA,NA,NA,NA,NA,NA,NA,NA,98.1,4.71,201.75,NA,NA,NA,NA,NA,98.1,4.71,201.75,0,0,0,0,NA
198101073,1073,AL,Jefferson,667795,NA,NA,NA,NA,NA,NA,NA,NA,200.26,22.88,398.1,NA,NA,NA,NA,NA,200.26,22.88,398.1,0,0,0,0,NA
198101075,1075,AL,Lamar,16422,NA,NA,NA,NA,NA,NA,NA,NA,243.88,13.65,488,NA,NA,NA,NA,NA,243.88,13.65,488,0,0,0,0,NA
198101077,1077,AL,Lauderdale,81380,NA,NA,NA,NA,NA,NA,NA,NA,83.43,5,169.84,NA,NA,NA,NA,NA,83.43,5,169.84,0,0,0,0,NA
198101079,1079,AL,Lawrence,30237,NA,NA,NA,NA,NA,NA,NA,NA,184.37,32.26,356.27,NA,NA,NA,NA,NA,184.37,32.26,356.27,0,0,0,0,NA
198101081,1081,AL,Lee,77776,NA,NA,NA,NA,NA,NA,NA,NA,129.06,15.57,241.01,NA,NA,NA,NA,NA,129.06,15.57,241.01,0,0,0,0,NA
198101083,1083,AL,Limestone,45845,NA,NA,NA,NA,NA,NA,NA,NA,185.88,11.9,365.02,NA,NA,NA,NA,NA,185.88,11.9,365.02,0,0,0,0,NA
198101085,1085,AL,Lowndes,13098,NA,NA,NA,NA,NA,NA,NA,NA,255.56,14.86,555.56,NA,NA,NA,NA,NA,255.56,14.86,555.56,0,0,0,0,NA
198101087,1087,AL,Macon,26569,NA,NA,NA,NA,NA,NA,NA,NA,125.64,47.97,211.08,NA,NA,NA,NA,NA,125.64,47.97,211.08,0,0,0,0,NA
198101089,1089,AL,Madison,199934,NA,NA,NA,NA,NA,NA,NA,NA,199.22,23.5,379.57,NA,NA,NA,NA,NA,199.22,23.5,379.57,0,0,0,0,NA
198101091,1091,AL,Marengo,24692,NA,NA,NA,NA,NA,NA,NA,NA,295.26,16.5,611.39,NA,NA,NA,NA,NA,295.26,16.5,611.39,0,0,0,0,NA
198101093,1093,AL,Marion,30337,NA,NA,NA,NA,NA,NA,NA,NA,136.96,0,277.34,NA,NA,NA,NA,NA,136.96,0,277.34,0,0,0,0,NA
198101095,1095,AL,Marshall,66399,NA,NA,NA,NA,NA,NA,NA,NA,157.35,16.56,318.52,NA,NA,NA,NA,NA,157.35,16.56,318.52,0,0,0,0,NA
198101097,1097,AL,Mobile,370438,NA,NA,NA,NA,NA,NA,NA,NA,223.62,20.63,442.92,NA,NA,NA,NA,NA,223.62,20.63,442.92,0,0,0,0,NA
198101099,1099,AL,Monroe,22659,NA,NA,NA,NA,NA,NA,NA,NA,218.7,14.42,436.52,NA,NA,NA,NA,NA,218.7,14.42,436.52,0,0,0,0,NA
198101101,1101,AL,Montgomery,199565,NA,NA,NA,NA,NA,NA,NA,NA,163.94,22.37,321.3,NA,NA,NA,NA,NA,163.94,22.37,321.3,0,0,0,0,NA
198101103,1103,AL,Morgan,90112,NA,NA,NA,NA,NA,NA,NA,NA,152.06,21.47,291.28,NA,NA,NA,NA,NA,152.06,21.47,291.28,0,0,0,0,NA
198101105,1105,AL,Perry,14873,NA,NA,NA,NA,NA,NA,NA,NA,224.22,0,482.78,NA,NA,NA,NA,NA,224.22,0,482.78,0,0,0,0,NA
198101107,1107,AL,Pickens,21787,NA,NA,NA,NA,NA,NA,NA,NA,369.69,31.01,750.2,NA,NA,NA,NA,NA,369.69,31.01,750.2,0,0,0,0,NA
198101109,1109,AL,Pike,28503,NA,NA,NA,NA,NA,NA,NA,NA,202.75,4.16,423.42,NA,NA,NA,NA,NA,202.75,4.16,423.42,0,0,0,0,NA
198101111,1111,AL,Randolph,20196,NA,NA,NA,NA,NA,NA,NA,NA,73.24,20.22,152.28,NA,NA,NA,NA,NA,73.24,20.22,152.28,0,0,0,0,NA
198101113,1113,AL,Russell,46850,NA,NA,NA,NA,NA,NA,NA,NA,342.07,34.58,688.42,NA,NA,NA,NA,NA,342.07,34.58,688.42,0,0,0,0,NA
198101115,1115,AL,St.,41726,NA,NA,NA,NA,NA,NA,NA,NA,151.01,13.16,292.29,NA,NA,NA,NA,NA,151.01,13.16,292.29,0,0,0,0,NA
198101117,1117,AL,Shelby,69274,NA,NA,NA,NA,NA,NA,NA,NA,123,5.09,244.95,NA,NA,NA,NA,NA,123,5.09,244.95,0,0,0,0,NA
198101119,1119,AL,Sumter,17056,NA,NA,NA,NA,NA,NA,NA,NA,332.23,0,707.7,NA,NA,NA,NA,NA,332.23,0,707.7,0,0,0,0,NA
198101121,1121,AL,Talladega,74335,NA,NA,NA,NA,NA,NA,NA,NA,229.48,40.38,436.6,NA,NA,NA,NA,NA,229.48,40.38,436.6,0,0,0,0,NA
198101123,1123,AL,Tallapoosa,38737,NA,NA,NA,NA,NA,NA,NA,NA,185.62,15.23,392.74,NA,NA,NA,NA,NA,185.62,15.23,392.74,0,0,0,0,NA
198101125,1125,AL,Tuscaloosa,138741,NA,NA,NA,NA,NA,NA,NA,NA,83.99,16.48,154.56,NA,NA,NA,NA,NA,83.99,16.48,154.56,0,0,0,0,NA
198101127,1127,AL,Walker,68254,NA,NA,NA,NA,NA,NA,NA,NA,133.56,14.49,252.89,NA,NA,NA,NA,NA,133.56,14.49,252.89,0,0,0,0,NA
198101129,1129,AL,Washington,17579,NA,NA,NA,NA,NA,NA,NA,NA,233.9,18.24,468.63,NA,NA,NA,NA,NA,233.9,18.24,468.63,0,0,0,0,NA
198101131,1131,AL,Wilcox,14872,NA,NA,NA,NA,NA,NA,NA,NA,192.73,0,410.82,NA,NA,NA,NA,NA,192.73,0,410.82,0,0,0,0,NA
198101133,1133,AL,Winston,21976,NA,NA,NA,NA,NA,NA,NA,NA,162.03,0,330.41,NA,NA,NA,NA,NA,162.03,0,330.41,0,0,0,0,NA
198102013,2013,AK,Aleutians,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA
198102016,2016,AK,Aleutians,6489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA
198102020,2020,AK,Anchorage,180974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA
198102050,2050,AK,Bethel,11250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA
198102060,2060,AK,Bristol,1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA
198102068,2068,AK,Denali,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA
198102070,2070,AK,Dillingham,3123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA
