yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
199701001,1001,AL,Autauga,41238,580.31,50.19,1137.13,NA,1977.64,0,0,299.82,313.4,63.52,620,0,1101.89,0,0,173.49,893.7099999999999,113.71000000000001,1757.13,0,3079.53,0,0,473.31
199701003,1003,AL,Baldwin,130164,603.85,56.58,1171.66,NA,2467.9,0,0,385.61,367.95,60.68,774.82,0,1831.38,154.44,0,220.55,971.8,117.25999999999999,1946.48,0,4299.280000000001,154.44,0,606.1600000000001
199701005,1005,AL,Barbour,28415,807.98,NA,NA,NA,1398.43,NA,NA,326.16,347.05,113.8,631.88,0,608.8,788.46,3223.68,84.4,1155.03,113.8,631.88,0,2007.23,788.46,3223.68,410.56000000000006
199701007,1007,AL,Bibb,19388,289.02,0,548.64,NA,658.62,0,0,190.06,291.6,30.04,489.32,0,646.54,0,0,166.75,580.62,30.04,1037.96,0,1305.1599999999999,0,0,356.81
199701009,1009,AL,Blount,47055,270.76,52.01,485.9,NA,2203.86,NA,NA,253.54,214.9,76.25,375.1,0,2628.1,590.91,0,180.28,485.65999999999997,128.26,861,0,4831.96,590.91,0,433.82
199701011,1011,AL,Bullock,11624,1150.83,207.16,1946.59,NA,1565.12,NA,NA,NA,230.17,59.19,549.04,0,428.54,0,0,51.98,1381,266.35,2495.63,0,1993.6599999999999,0,0,51.98
199701013,1013,AL,Butler,21840,597.59,71.15,1179.25,NA,1262.3,0,0,151.1,278.85,86.67,541.67,0,554.48,0,0,102.37,876.44,157.82,1720.92,0,1816.78,0,0,253.47
199701015,1015,AL,Calhoun,117254,624.03,52.86,1206.52,NA,1856.1,NA,NA,360.03,414.33,71.09,735.03,98.38,1112.27,76.05,0,236.8,1038.36,123.95,1941.55,98.38,2968.37,76.05,0,596.8299999999999
199701017,1017,AL,Chambers,36698,1126.76,101.17,2211.52,NA,2432.92,NA,NA,311.04,524.38,105.98,948.19,0,1015.58,1000,0,179.06,1651.1399999999999,207.15,3159.71,0,3448.5,1000,0,490.1
199701019,1019,AL,Cherokee,22911,319.45,66.19,575.48,NA,792.75,0,0,292.46,266.21,69.76,544.16,0,716.87,17142.86,0,187.82,585.66,135.95,1119.6399999999999,0,1509.62,17142.86,0,480.28
199701021,1021,AL,Chilton,37302,497.45,98.14,901.05,NA,2701.61,0,0,252.49,260.36,28.22,575.93,0,1608.06,0,0,143.73,757.81,126.36,1476.98,0,4309.67,0,0,396.22
199701023,1023,AL,Choctaw,16162,649.16,NA,NA,NA,1098.65,NA,NA,274.4,316.54,30.46,722.3,0,538.12,2680,0,211.46,965.7,30.46,722.3,0,1636.77,2680,0,485.86
199701025,1025,AL,Clarke,27934,725.21,97.96,1406.12,NA,1446.75,0,0,198.57,309.75,28.74,476.54,0,504.62,0,0,46.37,1034.96,126.69999999999999,1882.6599999999999,0,1951.37,0,0,244.94
199701027,1027,AL,Clay,13963,801.35,NA,NA,NA,2725.37,NA,NA,407.55,417.61,44.86,840.53,0,1537.39,10000,0,163.02,1218.96,44.86,840.53,0,4262.76,10000,0,570.57
199701029,1029,AL,Cleburne,13768,374.49,NA,NA,NA,2064.9,0,0,312.1,256.97,0,371.18,0,392.33,1478.26,0,173.39,631.46,0,371.18,0,2457.23,1478.26,0,485.49
199701031,1031,AL,Coffee,43201,534.27,77.6,993.82,NA,2324.66,0,0,153.92,229.98,21.16,418.83,0,834.49,119.13,337.45,90.54,764.25,98.75999999999999,1412.65,0,3159.1499999999996,119.13,337.45,244.45999999999998
199701033,1033,AL,Colbert,54899,530.18,76.44,1009.58,NA,1646.45,NA,NA,316.04,175.8,22.33,359.58,0,485.27,1347.83,0,130.25,705.98,98.77,1369.16,0,2131.7200000000003,1347.83,0,446.29
199701035,1035,AL,Conecuh,14361,987.21,107.32,1950.65,NA,1655.54,0,0,507.81,306.6,17.6,732.78,0,433.11,0,0,204.1,1293.81,124.91999999999999,2683.4300000000003,0,2088.65,0,0,711.91
199701037,1037,AL,Coosa,11941,864.18,NA,NA,NA,1585.55,0,0,478.85,537.47,67.97,587.36,0,540.93,0,0,199.52,1401.65,67.97,587.36,0,2126.48,0,0,678.37
199701039,1039,AL,Covington,37759,859.62,58.13,1693.6,NA,3645.12,0,0,473.77,390.98,52.82,757.02,0,1297.11,0,0,278.16,1250.6,110.95,2450.62,0,4942.23,0,0,751.9300000000001
