yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
201301001,1001,AL,Autauga,54713,597.91,103.12,1112.99,NA,1505.07,NA,NA,397.24,456.73,135.68,717.51,0,694.65,232.29,453.55,274.46,1054.6399999999999,238.8,1830.5,0,2199.72,232.29,453.55,671.7
201301003,1003,AL,Baldwin,194886,786.56,128.29,1474.21,0,3132.68,0,0,554.61,615.82,121.96,846.47,138.12,1768.58,470.8,233.48,374.27,1402.38,250.25,2320.6800000000003,138.12,4901.26,470.8,233.48,928.88
201301005,1005,AL,Barbour,26944,1126.81,77.94,1923.08,0,1860.15,0,0,435.38,622.27,103.92,907.3,0,112.06,1118.88,6905.66,1020.03,1749.08,181.86,2830.38,0,1972.21,1118.88,6905.66,1455.4099999999999
201301007,1007,AL,Bibb,22516,468.66,133.83,729.34,0,634.58,0,0,431.31,455.64,169.52,835.84,0,528.82,1352.62,0,449.28,924.3,303.35,1565.18,0,1163.4,1352.62,0,880.5899999999999
201301009,1009,AL,Blount,57611,409.99,93.21,720.78,0,1273.89,0,0,435.58,363.83,82.24,532.52,0,1751.59,328.84,0,307.65,773.8199999999999,175.45,1253.3,0,3025.48,328.84,0,743.23
201301011,1011,AL,Bullock,10551,875.85,NA,NA,NA,NA,NA,NA,NA,444.88,919.54,458.05,0,467.47,0,0,64.72,1320.73,919.54,458.05,0,467.47,0,0,64.72
201301013,1013,AL,Butler,20374,1176.65,204.02,2294.42,NA,1983.44,NA,NA,524.58,600.02,102.01,736.89,0,1155.57,625,0,404.68,1776.67,306.03000000000003,3031.31,0,3139.01,625,0,929.26
201301015,1015,AL,Calhoun,116541,1158.28,192.59,2173.16,0,2572.54,0,0,815.89,651.85,191.07,1270.87,219.24,1256.36,602.17,0,528.42,1810.13,383.65999999999997,3444.0299999999997,219.24,3828.8999999999996,602.17,0,1344.31
201301017,1017,AL,Chambers,34143,925.25,150.39,1740.51,0,1469.13,0,0,577.1,675.8,88.46,1079.67,0,762.18,244.5,0,512.07,1601.05,238.84999999999997,2820.1800000000003,0,2231.31,244.5,0,1089.17
201301019,1019,AL,Cherokee,26025,733.27,136.05,1316.43,0,1395.94,0,0,716.07,739.38,284.48,1304.35,0,1649.75,1298.7,0,591.25,1472.65,420.53000000000003,2620.7799999999997,0,3045.69,1298.7,0,1307.3200000000002
201301021,1021,AL,Chilton,43634,599.14,112.67,1086.57,0,1991.07,0,0,483.8,704.87,225.34,1185.35,541.67,1716.44,437.11,0,609.07,1304.01,338.01,2271.92,541.67,3707.51,437.11,0,1092.8700000000001
201301023,1023,AL,Choctaw,13396,796.58,91.58,1558.25,NA,1322.05,NA,NA,352.89,321.01,45.79,519.42,0,237.97,840,0,176.44,1117.5900000000001,137.37,2077.67,0,1560.02,840,0,529.3299999999999
201301025,1025,AL,Clarke,25122,1108.27,142.91,2165.97,0,1788.34,0,0,534.82,1176.76,154.82,2316.02,0,1628.19,1477.83,2434.78,838.7,2285.0299999999997,297.73,4481.99,0,3416.5299999999997,1477.83,2434.78,1373.52
201301027,1027,AL,Clay,13404,1236.3,207.04,2294.77,NA,2874.43,NA,NA,968.49,1108,345.07,2531.35,0,1739.79,763.36,0,968.49,2344.3,552.11,4826.12,0,4614.219999999999,763.36,0,1936.98
201301029,1029,AL,Cleburne,14976,1164.39,212,2114.16,NA,5405.41,NA,NA,1028.36,772.73,224.72,1141.65,0,2402.4,1886.79,0,531.13,1937.1200000000001,436.72,3255.81,0,7807.8099999999995,1886.79,0,1559.4899999999998
201301031,1031,AL,Coffee,50677,718.23,85.22,1345.81,NA,2512.9,NA,NA,347.72,412.15,73.05,678.94,123.56,1031.79,97.61,187.9,205.28,1130.38,158.26999999999998,2024.75,123.56,3544.69,97.61,187.9,553
201301033,1033,AL,Colbert,54533,781.5,139.62,1456.51,0,1592.36,0,0,640.5,309.16,100.52,540.32,0,955.41,751.33,0,219.5,1090.66,240.14,1996.83,0,2547.77,751.33,0,860
201301035,1035,AL,Conecuh,12911,612.65,97.23,1158.6,0,926.91,0,0,348.09,450.11,340.3,2445.93,0,582.63,0,0,397.81,1062.76,437.53000000000003,3604.5299999999997,0,1509.54,0,0,745.9
201301037,1037,AL,Coosa,11256,1555.59,224.72,2771.36,0,2019,0,0,1374.79,643.69,196.63,1167.56,0,831.35,657.89,0,486.46,2199.2799999999997,421.35,3938.92,0,2850.35,657.89,0,1861.25
201301039,1039,AL,Covington,37812,2011.4,436.24,3630.56,NA,5335.03,NA,NA,1540.57,869.62,268.46,1638.5,0,2466.5,859.5,0,691.73,2881.02,704.7,5269.0599999999995,0,7801.53,859.5,0,2232.3
201301041,1041,AL,Crenshaw,13854,566.89,NA,NA,NA,NA,NA,NA,NA,510.2,112.56,1290.54,0,809.35,2962.96,0,383.45,1077.09,112.56,1290.54,0,809.35,2962.96,0,383.45
201301043,1043,AL,Cullman,80688,825.14,230.65,1406.24,NA,2627.74,NA,NA,841.1,695.67,234.56,904.12,0,6569.34,388.35,313.48,479.45,1520.81,465.21000000000004,2310.36,0,9197.08,388.35,313.48,1320.55
201301045,1045,AL,Dale,49772,659.21,105.75,1202.1,NA,1766.47,NA,NA,410.07,184.83,43.55,329.51,0,568.86,53.59,0,107.91,844.0400000000001,149.3,1531.61,0,2335.33,53.59,0,517.98
201301047,1047,AL,Dallas,41983,864.94,62.5,1804,0,1107.83,0,0,287.36,700.19,27.78,1275.8,0,706.9,819.67,0,793.65,1565.13,90.28,3079.8,0,1814.73,819.67,0,1081.01
